id_solicitante,produto_solicitado,dia_vencimento,forma_envio_solicitacao,tipo_endereco,sexo,idade,estado_civil,qtde_dependentes,grau_instrucao,nacionalidade,estado_onde_nasceu,estado_onde_reside,possui_telefone_residencial,codigo_area_telefone_residencial,tipo_residencia,meses_na_residencia,possui_telefone_celular,possui_email,renda_mensal_regular,renda_extra,possui_cartao_visa,possui_cartao_mastercard,possui_cartao_diners,possui_cartao_amex,possui_outros_cartoes,qtde_contas_bancarias,qtde_contas_bancarias_especiais,valor_patrimonio_pessoal,possui_carro,vinculo_formal_com_empresa,estado_onde_trabalha,possui_telefone_trabalho,codigo_area_telefone_trabalho,meses_no_trabalho,profissao,ocupacao,profissao_companheiro,grau_instrucao_companheiro,local_onde_reside,local_onde_trabalha
23938,1,10,presencial,1,F,14,2,6,0,1,PR,PR,Y,41,1.0,10.0,N,1,1267.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,11.0,5.0,11.0,,842.0,842.0
23939,1,5,internet,1,M,45,2,1,0,1,RN,RN,Y,105,2.0,2.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RN,N, ,0,,2.0,,,596.0,596.0
23940,1,10,internet,1,M,41,2,3,0,1,RJ,RJ,Y,20,1.0,13.0,N,1,719.18,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,5.0,,,235.0,235.0
23941,1,10,presencial,1,F,36,2,2,0,1,MA,MA,Y,126,1.0,6.0,N,0,538.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,MA,N, ,0,0.0,0.0,0.0,0.0,659.0,659.0
23942,1,20,internet,1,F,45,1,0,0,1,PE,PE,Y,97,,,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,N, ,0,,,,,543.0,543.0
23943,1,25,presencial,1,M,63,1,1,0,1,MT,RJ,Y,22,1.0,5.0,N,1,800.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,289.0,289.0
23944,1,10,presencial,1,F,43,2,0,0,1,BA,BA,Y,81,1.0,15.0,N,1,443.0,0.0,1,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,1.0,,,403.0,403.0
23945,1,25,internet,1,F,29,6,0,0,1,PB,PB,Y,103,1.0,7.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,586.0,586.0
23946,1,20,presencial,1,F,49,2,0,0,0, ,GO,Y,67,1.0,0.0,N,1,595.0,0.0,1,1,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,4.0,11.0,0.0,747.0,747.0
23947,1,15,presencial,1,F,71,4,0,0,1,RN,RN,Y,105,1.0,7.0,N,1,650.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,591.0,591.0
23948,2,5,internet,1,M,31,2,0,0,1,ES,ES,N, ,2.0,1.0,N,1,714.86,0.0,0,0,0,0,0,0,0,0.0,0,Y,ES,Y,25,0,10.0,2.0,,,291.0,291.0
23949,1,10,presencial,1,F,40,2,0,0,1,PA,PA,Y,117,1.0,10.0,N,0,470.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,671.0,671.0
23950,7,15,internet,1,F,63,2,0,0,1,SP,MT,Y,71,2.0,9.0,N,1,385.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,782.0,782.0
23951,1,25,presencial,1,F,61,2,0,0,1,CE,CE,Y,107,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,2.0,4.0,0.0,0.0,601.0,601.0
23952,1,5,internet,1,F,69,4,0,0,1,PB,PB,Y,103,1.0,8.0,N,1,638.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,586.0,586.0
23953,1,10,internet,1,M,37,2,1,0,1,AM,RS,Y,58,1.0,10.0,N,1,600.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,8.0,4.0,,,960.0,960.0
23954,1,20,presencial,1,F,26,1,0,0,1,MG,CE,Y,107,1.0,12.0,N,1,382.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,,,,,618.0,618.0
23955,1,10,presencial,1,F,50,1,0,0,1,BA,AL,Y,100,1.0,14.0,N,0,682.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,570.0,570.0
23956,1,10,internet,1,F,77,1,2,0,1,PE,PE,N, ,1.0,1.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,540.0,540.0
23957,1,25,internet,1,F,33,2,1,0,1,PR,SP,Y,5,1.0,10.0,N,1,554.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,11.0,2.0,,,713.0,713.0
23958,1,10,presencial,1,M,30,2,0,0,1,MG,MG,Y,33,2.0,1.0,N,0,981.0,0.0,1,0,0,0,0,0,0,0.0,1,Y,MG,N, ,0,12.0,2.0,0.0,0.0,375.0,375.0
23959,1,20,internet,1,F,45,2,0,0,1,RS,RS,N, ,1.0,10.0,N,1,220.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,62,0,9.0,2.0,9.0,3.0,961.0,961.0
23960,1,5,internet,1,F,80,4,0,0,1,PE,PE,Y,97,1.0,15.0,N,1,749.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,534.0,534.0
23961,1,20,presencial,1,F,52,2,0,0,1,PB,PB,Y,103,1.0,28.0,N,0,1872.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,0.0,0.0,581.0,581.0
23962,1,15,internet,1,F,40,5,0,0,1,PR,PR,N, ,2.0,2.0,N,1,332.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,867.0,867.0
23963,1,10,internet,1,F,25,3,0,0,1,PA,AP,Y,123,2.0,1.0,N,1,568.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,4.0,,,689.0,689.0
23964,1,25,presencial,1,F,34,2,4,0,1,PE,PE,Y,97,1.0,20.0,N,1,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,540.0,540.0
23965,1,10,internet,1,F,62,4,1,0,1,AL,AL,N, ,1.0,40.0,N,1,405.25,0.0,0,0,0,0,0,0,0,0.0,0,Y,AL,Y,100,0,9.0,2.0,,,571.0,571.0
23966,1,25,internet,1,F,36,2,0,0,1,CE,CE,Y,107,2.0,1.0,N,1,362.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,628.0,628.0
23967,1,10,internet,1,M,72,2,0,0,1,MT,MT,Y,71,0.0,25.0,N,1,550.0,0.0,0,0,0,0,0,0,0,25000.0,0,Y, ,N, ,0,,,,,780.0,780.0
23968,1,20,internet,1,F,37,1,0,0,1,SP,SP,Y,5,1.0,,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,750.0,750.0
23969,1,25,internet,1,F,64,3,0,0,1,AL,AL,Y,100,1.0,50.0,N,1,277.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,574.0,574.0
23970,1,10,presencial,1,F,45,2,0,0,1,RJ,RJ,Y,24,1.0,19.0,N,1,350.0,0.0,0,0,0,0,0,0,0,30000.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,267.0,267.0
23971,1,25,presencial,1,F,25,1,0,0,1, ,RO,Y,77,1.0,0.0,N,1,1200.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,11.0,4.0,11.0,0.0,789.0,789.0
23972,1,5,presencial,1,M,61,2,0,0,1,RS,RS,Y,58,1.0,55.0,N,1,200.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,960.0,960.0
23973,1,10,presencial,1,M,19,1,0,0,0, ,PA,Y,117,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,PA,Y,117,0,11.0,2.0,11.0,0.0,687.0,687.0
23974,1,10,presencial,1,M,48,1,3,0,1,MG,PR,Y,40,1.0,2.0,N,0,1870.0,0.0,1,0,0,0,0,0,0,60000.0,1,Y,PR,Y,40,0,9.0,2.0,0.0,0.0,803.0,803.0
23975,1,1,internet,1,M,48,2,0,0,1,BA,BA,Y,81,1.0,25.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,404.0,404.0
23976,1,20,presencial,1,F,35,1,1,0,1,CE,CE,Y,112,1.0,6.0,N,0,700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,2.0,4.0,0.0,0.0,639.0,639.0
23977,1,20,internet,1,M,37,1,1,0,1,RN,RN,N, ,1.0,3.0,N,1,932.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,10.0,2.0,,,590.0,590.0
23978,1,25,presencial,1,F,68,4,0,0,1,PE,SP,Y,5,1.0,10.0,N,1,352.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,1.0,11.0,0.0,714.0,714.0
23979,1,10,presencial,1,F,25,2,0,0,1,RS,RS,Y,58,1.0,2.0,N,0,336.0,1376.0,1,1,0,0,0,1,1,0.0,1,Y,RS,Y,58,0,9.0,2.0,9.0,5.0,960.0,960.0
23980,1,5,internet,1,M,32,2,3,0,1,CE,CE,Y,107,1.0,15.0,N,1,200.0,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,4.0,,,608.0,608.0
23981,1,25,internet,1,F,37,1,0,0,1,CE,CE,Y,107,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,619.0,619.0
23982,1,10,internet,1,M,68,1,0,0,1,ES,ES,N, ,4.0,32.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,299.0,299.0
23983,2,25,presencial,1,M,62,2,0,0,1,BA,BA,N, ,1.0,0.0,N,0,600.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,452.0,452.0
23984,1,15,presencial,1,M,51,2,0,0,1,SP,MS,Y,75,1.0,12.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,2.0,4.0,0.0,0.0,796.0,796.0
23985,1,15,internet,1,M,51,5,0,0,1,ES,MS,Y,75,,,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,791.0,791.0
23986,1,20,internet,1,F,22,1,0,0,1,BA,BA,Y,84,5.0,10.0,N,1,370.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,84,0,9.0,2.0,,,452.0,452.0
23987,1,15,internet,1,F,48,2,0,0,1,CE,PE,Y,111,2.0,10.0,N,1,350.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,PE,Y,111,0,9.0,2.0,,,563.0,563.0
23988,1,10,internet,1,F,57,2,0,0,1,RS,RS,Y,54,1.0,8.0,N,1,406.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,54,0,9.0,2.0,,,940.0,940.0
23989,1,25,presencial,1,M,40,2,0,0,1,PE,PE,Y,97,1.0,2.0,N,0,485.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,500.0,500.0
23990,1,10,internet,1,M,52,6,0,0,1,RN,RN,N, ,5.0,4.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,591.0,591.0
23991,1,10,internet,1,F,54,2,3,0,1,SP,SP,Y,12,1.0,30.0,N,1,560.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,187.0,187.0
23992,1,5,internet,1,F,40,5,0,0,1,RJ,RJ,Y,22,1.0,,N,1,569.52,0.0,1,0,0,0,0,1,1,0.0,0,Y,RJ,N, ,0,9.0,2.0,,,289.0,289.0
23993,2,15,internet,1,M,39,2,0,0,1,MG,MG,Y,33,1.0,5.0,N,1,585.74,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,N, ,0,9.0,2.0,,,371.0,371.0
23994,1,25,internet,1,F,62,1,4,0,1,SP,SP,Y,15,1.0,15.0,N,1,381.44,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,147.0,147.0
23995,1,5,presencial,1,F,62,4,0,0,1,MA,PE,Y,97,1.0,1.0,N,1,260.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,540.0,540.0
23996,1,10,internet,1,F,72,2,1,0,1,CE,CE,Y,107,1.0,32.0,N,1,1109.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,9.0,4.0,607.0,607.0
23997,1,25,presencial,1,M,29,2,0,0,1,SP,SP,Y,14,,0.0,N,0,1077.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,146.0,146.0
23998,1,5,internet,1,M,62,2,1,0,1,PR,PR,N, ,1.0,19.0,N,1,348.67,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,1.0,,,860.0,860.0
23999,1,5,internet,1,M,32,1,2,0,1,PE,PE,Y,97,4.0,3.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,555.0,555.0
24000,1,20,internet,1,M,41,2,2,0,1,MG,MG,N, ,1.0,14.0,N,1,687.0,0.0,1,1,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,357.0,357.0
24001,1,10,internet,1,F,82,4,0,0,1,SP,SP,N, ,1.0,16.0,N,1,1450.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,140.0,140.0
24002,2,10,internet,1,M,44,2,3,0,1,RN,GO,Y,67,1.0,10.0,N,1,1553.31,0.0,0,0,0,0,0,0,0,0.0,0,Y,GO,Y,67,0,9.0,2.0,,,765.0,765.0
24003,1,5,internet,1,M,71,1,0,0,1,BA,BA,Y,84,1.0,29.0,N,1,2083.9,0.0,1,1,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,456.0,456.0
24004,1,5,internet,1,F,93,4,0,0,1,MA,MA,N, ,1.0,70.0,N,1,490.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,650.0,650.0
24005,2,15,internet,1,F,21,2,0,0,1,CE,CE,Y,107,1.0,5.0,N,1,268.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,2.0,,,626.0,626.0
24006,7,1,internet,1,F,48,2,0,0,1,RS,RS,Y,58,1.0,40.0,N,1,334.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,58,0,,2.0,,,960.0,960.0
24007,1,15,internet,1,M,53,1,0,0,1,PA,PA,Y,117,1.0,10.0,N,1,600.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,PA,N, ,0,9.0,3.0,,,660.0,660.0
24008,1,10,presencial,1,F,31,2,4,0,1,SP,SP,Y,10,1.0,2.0,N,0,1500.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,SP,N, ,0,7.0,2.0,9.0,4.0,117.0,117.0
24009,1,25,internet,1,F,22,1,0,0,1,SP,GO,Y,67,1.0,5.0,N,1,1500.0,0.0,1,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,746.0,746.0
24010,1,25,presencial,1,F,58,4,0,0,1,RN,RN,Y,105,1.0,1.0,N,1,600.0,500.0,0,0,0,0,0,1,1,0.0,0,Y,RN,Y,105,0,9.0,2.0,,,590.0,590.0
24011,1,1,correio,1,M,66,2,0,0,1,RN,RN,Y,105,1.0,3.0,N,1,2143.0,750.42,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,596.0,596.0
24012,1,5,presencial,1,F,51,2,3,0,1,MG,SP,Y,5,2.0,5.0,N,0,1930.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,9.0,2.0,0.0,0.0,621.0,621.0
24013,2,25,presencial,1,F,51,5,0,0,1,BA,BA,Y,84,2.0,,N,1,1964.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,5.0,,,452.0,452.0
24014,1,10,presencial,1,F,90,1,0,0,1,CE,CE,N, ,1.0,40.0,N,1,260.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,N, ,0,9.0,1.0,0.0,0.0,616.0,616.0
24015,1,1,internet,1,M,73,2,0,0,1,AM,AM,Y,118,5.0,12.0,N,1,440.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,1.0,,,690.0,690.0
24016,1,10,presencial,1,M,40,2,2,0,1,ES,ES,Y,27,1.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,295.0,295.0
24017,1,15,presencial,1,F,44,1,0,0,1,RN,RN,Y,105,1.0,1.0,N,0,1700.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,596.0,596.0
24018,1,10,presencial,1,F,34,2,3,0,1,PB,SP,Y,5,1.0,9.0,N,1,417.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,SP,Y,5,0,12.0,2.0,11.0,0.0,713.0,713.0
24019,7,10,presencial,1,F,68,4,0,0,1,MA,BA,Y,86,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,11.0,,486.0,486.0
24020,1,25,internet,1,M,52,2,0,0,1,PE,PE,Y,97,1.0,22.0,N,1,650.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,508.0,508.0
24021,1,15,internet,1,F,28,1,1,0,1,PB,PB,Y,103,1.0,12.0,N,1,550.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,583.0,583.0
24022,1,1,internet,1,F,21,1,0,0,1,CE,CE,Y,107,1.0,20.0,N,1,390.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,CE,Y,107,0,9.0,2.0,,,628.0,628.0
24023,1,5,internet,1,F,23,1,0,0,1,CE,CE,Y,107,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,2.0,4.0,,,619.0,619.0
24024,1,10,internet,1,M,25,6,0,0,1,PI,MA,Y,126,1.0,4.0,N,1,486.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,659.0,659.0
24025,7,10,presencial,1,F,52,4,1,0,0, ,RJ,Y,20,1.0,0.0,N,1,889.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,11.0,1.0,11.0,0.0,261.0,261.0
24026,1,25,internet,1,M,23,1,0,0,1,PE,BA,N, ,1.0,8.0,N,1,800.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,BA,Y,86,0,7.0,2.0,,,486.0,486.0
24027,1,10,presencial,1,M,35,2,0,0,1,RN,RN,Y,105,1.0,12.0,N,1,510.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,11.0,,,,596.0,596.0
24028,1,10,internet,1,F,86,4,0,0,1,RJ,RJ,N, ,1.0,6.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,,,,,249.0,249.0
24029,2,25,presencial,1,F,21,1,0,0,1,SP,SP,Y,12,1.0,10.0,N,1,380.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,N, ,0,9.0,2.0,,,172.0,172.0
24030,1,15,internet,1,F,46,6,0,0,1,GO,PA,N, ,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,2.0,,,685.0,685.0
24031,1,10,presencial,1,M,84,1,0,0,1,RS,PR,Y,46,1.0,8.0,N,0,350.0,0.0,0,0,0,0,0,1,1,17000.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,858.0,858.0
24032,2,25,internet,1,F,48,5,0,0,1,ES,ES,Y,27,1.0,20.0,N,1,400.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,4.0,,,293.0,293.0
24033,1,15,presencial,1,M,35,2,0,0,1,CE,CE,Y,107,1.0,10.0,N,1,600.0,0.0,1,1,0,0,0,1,1,0.0,1,N, ,Y,107,0,0.0,4.0,0.0,0.0,619.0,619.0
24034,2,10,internet,1,M,78,2,4,0,1,PE,CE,Y,112,5.0,9.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,638.0,638.0
24035,1,20,internet,1,F,37,4,0,0,1,AL,PE,Y,97,1.0,10.0,N,1,650.0,386.0,1,0,0,0,0,0,0,0.0,0,Y,PE,Y,97,0,9.0,2.0,,,507.0,507.0
24036,1,10,internet,1,F,20,1,1,0,1,PE,PE,Y,97,1.0,10.0,N,1,387.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PB,Y,103,0,9.0,2.0,,,559.0,559.0
24037,1,10,internet,1,M,84,6,0,0,1,PB,PE,Y,97,1.0,15.0,N,1,246.93,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,559.0,559.0
24038,1,5,presencial,1,F,49,2,0,0,1,RS,RS,Y,54,1.0,6.0,N,0,536.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,RS,Y,54,0,13.0,2.0,0.0,0.0,911.0,911.0
24039,1,10,presencial,1,M,64,2,2,0,1,BA,SP,Y,5,1.0,10.0,N,0,3075.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,5.0,0.0,0.0,713.0,713.0
24040,1,10,internet,1,F,47,4,2,0,1,RS,RS,Y,58,2.0,7.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,1.0,,,964.0,964.0
24041,2,10,presencial,1,F,54,4,0,0,1,MG,MG,Y,29,2.0,5.0,N,1,898.0,0.0,0,1,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,5.0,0.0,0.0,364.0,364.0
24042,1,15,internet,1,M,25,1,0,0,1,RN,MG,Y,32,1.0,1.0,N,1,480.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,MG,N, ,0,9.0,2.0,,,384.0,384.0
24043,1,10,presencial,1,F,50,1,0,0,1,RS,RS,Y,58,1.0,10.0,N,1,490.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,9.0,1.0,,,960.0,960.0
24044,1,10,internet,1,M,54,2,0,0,1,PE,PE,Y,97,1.0,15.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,PE,N, ,0,9.0,2.0,,,557.0,557.0
24045,2,10,internet,1,F,39,2,2,0,1,SP,SP,N, ,1.0,,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,16.0,5.0,,,186.0,186.0
24046,2,10,correio,1,M,27,1,0,0,1,BA,BA,N, ,1.0,1.0,N,1,512.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RS,Y,84,0,9.0,2.0,11.0,,458.0,458.0
24047,2,20,internet,1,F,38,1,1,0,1,MG,SP,Y,5,1.0,8.0,N,1,1200.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,2.0,4.0,,,834.0,834.0
24048,2,10,presencial,1,M,43,2,2,0,1,BA,BA,Y,84,1.0,0.0,N,0,2000.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,9.0,4.0,0.0,0.0,452.0,452.0
24049,1,15,presencial,1,M,49,6,4,0,1,PE,PE,Y,97,4.0,12.0,N,0,707.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,PE,Y,97,0,9.0,2.0,0.0,0.0,559.0,559.0
24050,1,5,presencial,1,M,68,6,0,0,1,CE,CE,N, ,1.0,5.0,N,0,1775.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,CE,Y,107,0,9.0,1.0,0.0,0.0,607.0,607.0
24051,1,10,internet,1,F,29,1,1,0,1,DF,DF,Y,66,,,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,7.0,2.0,,,715.0,715.0
24052,1,15,internet,1,F,37,1,1,0,1,RN,RN,Y,105,1.0,30.0,N,1,857.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,RN,Y,105,0,9.0,5.0,,,590.0,590.0
24053,1,25,presencial,1,F,46,2,0,0,1,MG,SP,Y,5,1.0,5.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,0.0,0.0,0.0,392.0,392.0
24054,1,25,internet,1,F,40,2,0,0,1,BA,BA,N, ,,24.0,N,1,420.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,444.0,444.0
24055,1,10,presencial,1,F,56,1,0,0,1,MA,MA,N, ,1.0,3.0,N,1,350.0,0.0,1,0,0,0,0,1,1,0.0,1,N, ,N, ,0,0.0,1.0,0.0,0.0,650.0,650.0
24056,1,10,internet,1,F,26,1,3,0,1,MG,RJ,Y,22,1.0,12.0,N,1,492.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,RJ,N, ,0,9.0,2.0,,,289.0,289.0
24057,1,5,presencial,1,F,39,2,0,0,1,CE,CE,Y,107,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,618.0,618.0
24058,1,1,presencial,1,F,20,1,0,0,1,CE,CE,Y,107,1.0,0.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,0.0,0.0,0.0,0.0,604.0,604.0
24059,1,10,presencial,1,F,71,4,1,0,1,BA,BA,Y,86,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,210.0,1,N, ,N, ,0,9.0,1.0,0.0,0.0,445.0,445.0
24060,1,10,internet,1,M,39,2,1,0,1,BA,SP,Y,5,1.0,2.0,N,1,2180.0,0.0,0,0,0,0,0,1,1,0.0,0,N, ,Y,5,0,9.0,5.0,,,446.0,446.0
24061,1,5,presencial,1,F,35,1,4,0,0, ,SP,Y,5,1.0,10.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y, ,N, ,0,9.0,2.0,11.0,0.0,682.0,682.0
24062,1,15,internet,1,M,29,2,1,0,1,PR,SP,N, ,1.0,6.0,N,1,622.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,SP,Y,9,0,9.0,2.0,,,116.0,116.0
24063,1,15,internet,1,F,51,1,0,0,1,BA,BA,Y,84,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y, ,N, ,0,9.0,4.0,,,456.0,456.0
24064,1,1,internet,1,F,52,2,0,0,1,PE,SP,Y,9,2.0,3.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N, ,N, ,0,,,,,122.0,122.0
24065,2,10,presencial,1,F,21,1,0,0,0, ,TO,Y,68,1.0,0.0,N,1,372.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,TO,Y,68,0,9.0,2.0,11.0,0.0,774.0,774.0
