Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,origem,preco
772,0,10,0,5,2,2,256,24,58,0,0,1,0,0,0,0,0,0,1,teste,
773,0,15,0,3,2,2,136,0,70,0,0,0,1,0,1,0,0,0,0,teste,
774,0,10,0,4,4,3,155,0,30,0,0,0,1,0,0,0,0,0,0,teste,
775,0,10,0,3,2,2,127,0,60,0,0,1,1,0,0,0,0,0,0,teste,
776,0,39,0,4,3,3,360,0,24,0,0,0,1,0,0,0,0,0,0,teste,
777,0,16,0,4,3,3,249,0,66,0,0,1,0,0,0,0,0,1,0,teste,
778,0,10,0,1,0,1,28,0,66,0,0,1,0,0,0,0,0,1,0,teste,
779,0,10,0,2,1,0,57,0,50,0,0,0,0,0,0,0,0,0,0,teste,
780,0,43,0,2,1,1,83,23,50,0,0,0,0,0,0,0,0,0,0,teste,
781,0,63,0,3,1,1,74,0,50,0,0,0,0,0,0,0,0,0,0,teste,
782,0,15,0,3,1,1,64,0,75,0,0,0,0,0,1,0,1,0,0,teste,
783,0,10,0,4,2,2,122,0,66,0,0,1,0,0,0,0,0,1,0,teste,
784,0,65,0,2,1,1,51,0,66,0,0,1,0,0,0,0,0,1,0,teste,
785,0,10,0,3,1,2,81,0,54,1,0,1,0,0,0,0,0,0,0,teste,
786,0,10,0,1,0,0,45,0,28,0,0,0,0,0,0,0,0,0,0,teste,
787,0,0,0,4,3,2,143,0,60,0,0,1,1,0,0,0,0,0,0,teste,
788,0,10,0,2,0,1,78,0,77,0,0,0,0,0,1,0,0,0,0,teste,
789,0,11,0,1,0,1,36,0,50,0,0,0,0,0,0,0,0,0,0,teste,
790,0,65,0,3,1,1,70,35,53,0,0,1,0,0,0,0,0,0,0,teste,
791,0,10,0,4,2,1,133,0,50,0,0,0,0,0,0,0,0,0,0,teste,
792,0,39,0,1,0,1,35,0,60,0,0,1,1,0,0,0,0,0,0,teste,
793,0,10,0,2,1,1,55,0,19,1,0,0,0,0,0,0,0,1,0,teste,
794,0,30,0,4,2,2,132,0,68,0,0,0,1,1,0,0,0,0,0,teste,
795,0,46,0,3,1,1,133,0,24,0,0,0,1,0,0,0,0,0,0,teste,
796,0,10,0,3,1,1,99,0,58,0,0,1,0,0,0,0,0,0,1,teste,
797,0,10,0,2,0,0,50,0,54,1,0,1,0,0,0,0,0,0,0,teste,
798,0,27,0,4,2,2,202,0,54,1,0,1,0,0,0,0,0,0,0,teste,
799,0,27,0,3,1,2,76,0,54,1,0,1,0,0,0,0,0,0,0,teste,
800,0,54,0,4,2,2,105,0,54,1,0,1,0,0,0,0,0,0,0,teste,
801,0,25,0,3,1,1,112,0,50,0,0,0,0,0,0,0,0,0,0,teste,
802,0,43,0,4,4,3,207,0,66,0,0,1,0,0,0,0,0,1,0,teste,
803,0,48,0,4,3,3,230,0,64,0,0,1,0,0,1,0,0,0,0,teste,
804,0,43,0,2,1,1,80,0,60,0,0,1,1,0,0,0,0,0,0,teste,
805,0,19,0,3,1,1,62,0,79,0,0,0,0,0,1,0,0,0,0,teste,
806,0,22,0,2,0,1,88,0,50,0,0,0,0,0,0,0,0,0,0,teste,
807,0,38,0,2,1,1,58,0,50,0,0,0,0,0,0,0,0,0,0,teste,
808,0,43,0,3,1,2,87,0,54,1,0,1,0,0,0,0,0,0,0,teste,
809,0,50,0,4,2,3,240,0,57,0,1,1,0,0,0,0,0,0,0,teste,
810,0,10,0,3,1,2,100,65,55,0,0,1,0,0,0,0,0,0,0,teste,
811,0,10,0,3,1,2,131,0,54,1,0,1,0,0,0,0,0,0,0,teste,
812,0,16,0,2,1,1,70,0,66,0,0,1,0,0,0,0,0,1,0,teste,
813,0,10,0,1,0,1,36,0,54,1,0,1,0,0,0,0,0,0,0,teste,
814,0,10,0,3,3,1,138,0,80,0,0,0,0,0,0,1,0,0,0,teste,
815,0,43,0,4,1,3,250,0,20,0,0,0,0,0,0,0,0,0,0,teste,
816,0,10,0,4,2,3,193,0,54,1,0,1,0,0,0,0,0,0,0,teste,
817,0,10,0,3,1,1,68,0,60,0,0,1,1,0,0,0,0,0,0,teste,
818,0,38,0,3,1,1,62,0,60,0,0,1,1,0,0,0,0,0,0,teste,
819,0,3,0,4,4,3,172,0,52,0,0,1,0,1,0,0,0,0,0,teste,
820,0,39,0,3,3,2,117,0,52,0,0,1,0,1,0,0,0,0,0,teste,
821,0,10,1,1,1,1,65,0,60,0,0,1,1,0,0,0,0,0,0,teste,
822,0,10,0,3,1,2,86,0,54,1,0,1,0,0,0,0,0,0,0,teste,
823,0,10,0,4,2,2,126,0,54,1,0,1,0,0,0,0,0,0,0,teste,
824,0,11,0,3,1,2,76,0,54,1,0,1,0,0,0,0,0,0,0,teste,
825,0,10,0,4,4,4,385,0,27,0,0,0,0,0,1,0,0,0,0,teste,
826,0,10,0,2,1,1,42,0,54,1,0,1,0,0,0,0,0,0,0,teste,
827,0,43,0,2,1,0,54,0,60,0,0,1,1,0,0,0,0,0,0,teste,
828,0,15,0,3,1,2,82,0,66,0,0,1,0,0,0,0,0,1,0,teste,
829,0,19,0,3,0,1,86,0,50,0,0,0,0,0,0,0,0,0,0,teste,
830,0,10,0,4,2,2,128,0,60,0,0,1,1,0,0,0,0,0,0,teste,
831,0,30,0,3,1,2,126,0,16,1,0,0,1,0,0,0,0,0,0,teste,
832,0,63,0,1,0,1,31,0,50,0,0,0,0,0,0,0,0,0,0,teste,
833,0,43,0,3,1,2,141,0,54,1,0,1,0,0,0,0,0,0,0,teste,
834,0,22,0,2,0,1,89,0,50,0,0,0,0,0,0,0,0,0,0,teste,
835,0,10,0,4,4,2,137,0,52,0,0,1,0,1,0,0,0,0,0,teste,
836,0,43,0,4,4,3,154,0,60,0,0,1,1,0,0,0,0,0,0,teste,
837,0,43,0,3,1,2,79,0,54,1,0,1,0,0,0,0,0,0,0,teste,
838,0,36,1,3,3,3,170,0,54,1,0,1,0,0,0,0,0,0,0,teste,
839,0,10,0,2,1,1,59,0,54,1,0,1,0,0,0,0,0,0,0,teste,
840,0,25,0,3,1,1,114,0,20,0,0,0,0,0,0,0,0,0,0,teste,
841,0,15,0,2,1,1,56,0,70,0,0,0,1,0,1,0,0,0,0,teste,
842,0,25,0,4,2,2,145,0,54,1,0,1,0,0,0,0,0,0,0,teste,
843,1,38,0,4,2,4,450,0,20,0,0,0,0,0,0,0,0,0,0,teste,
844,1,46,0,4,1,2,200,250,20,0,0,0,0,0,0,0,0,0,0,teste,
845,0,30,0,4,3,3,150,0,54,1,0,1,0,0,0,0,0,0,0,teste,
846,0,27,1,3,1,1,64,0,54,1,0,1,0,0,0,0,0,0,0,teste,
847,0,10,0,2,0,1,68,0,20,0,0,0,0,0,0,0,0,0,0,teste,
848,0,65,0,2,1,1,63,0,57,0,1,1,0,0,0,0,0,0,0,teste,
849,0,59,0,3,2,2,110,25,66,0,0,1,0,0,0,0,0,1,0,teste,
850,0,48,0,3,1,2,90,0,51,0,0,1,0,0,0,0,0,0,0,teste,
851,0,30,0,3,1,2,110,0,68,0,0,0,1,1,0,0,0,0,0,teste,
852,0,25,0,3,2,2,70,0,51,0,0,1,0,0,0,0,0,0,0,teste,
853,0,0,0,3,1,2,111,75,60,0,0,1,1,0,0,0,0,0,0,teste,
854,0,30,0,3,1,1,69,0,36,0,1,0,1,0,0,0,0,0,0,teste,
855,0,15,0,3,0,1,79,0,77,0,0,0,0,0,1,0,0,0,0,teste,
856,0,25,0,3,1,1,59,0,50,0,0,0,0,0,0,0,0,0,0,teste,
857,0,30,0,5,2,2,198,0,77,0,0,0,0,0,1,0,0,0,0,teste,
858,0,17,0,2,1,1,55,0,54,1,0,1,0,0,0,0,0,0,0,teste,
859,0,10,0,3,3,3,155,0,66,0,0,1,0,0,0,0,0,1,0,teste,
860,1,22,0,3,2,1,86,0,50,0,0,0,0,0,0,0,0,0,0,teste,
861,0,63,0,2,1,1,60,0,50,0,0,0,0,0,0,0,0,0,0,teste,
862,0,10,0,3,0,2,150,10,50,0,0,0,0,0,0,0,0,0,0,teste,
863,0,15,0,3,1,1,90,0,54,1,0,1,0,0,0,0,0,0,0,teste,
864,0,59,0,2,2,1,73,0,66,0,0,1,0,0,0,0,0,1,0,teste,
865,0,10,0,4,2,3,192,0,50,0,0,0,0,0,0,0,0,0,0,teste,
866,0,10,0,2,1,0,50,0,50,0,0,0,0,0,0,0,0,0,0,teste,
867,0,27,0,4,1,2,210,0,54,1,0,1,0,0,0,0,0,0,0,teste,
868,0,10,0,4,3,6,407,210,40,0,0,0,0,0,0,0,0,0,1,teste,
869,0,14,0,3,1,2,75,0,77,0,0,0,0,0,1,0,0,0,0,teste,
870,0,16,0,3,1,2,97,0,58,0,0,1,0,0,0,0,0,0,1,teste,
871,0,10,0,4,2,3,250,0,64,0,0,1,0,0,1,0,0,0,0,teste,
872,0,15,0,3,1,2,81,0,86,0,0,0,1,0,0,0,0,1,0,teste,
873,0,16,0,4,4,4,193,0,50,0,0,0,0,0,0,0,0,0,0,teste,
874,0,44,0,4,3,3,234,0,66,0,0,1,0,0,0,0,0,1,0,teste,
875,0,52,0,2,0,1,68,0,28,0,0,0,0,0,0,0,0,0,0,teste,
876,0,46,0,4,2,3,180,0,66,0,0,1,0,0,0,0,0,1,0,teste,
877,0,23,0,3,1,1,133,0,50,0,0,0,0,0,0,0,0,0,0,teste,
878,0,63,0,3,0,1,86,0,34,0,1,0,0,0,0,0,0,0,0,teste,
879,0,61,0,2,0,0,67,0,50,0,0,0,0,0,0,0,0,0,0,teste,
880,0,10,0,3,1,2,95,0,54,1,0,1,0,0,0,0,0,0,0,teste,
881,0,10,0,4,4,2,185,0,54,1,0,1,0,0,0,0,0,0,0,teste,
882,0,58,0,4,3,3,203,0,54,1,0,1,0,0,0,0,0,0,0,teste,
883,0,15,0,2,0,1,48,0,70,0,0,0,1,0,1,0,0,0,0,teste,
884,0,10,0,4,2,3,192,0,66,0,0,1,0,0,0,0,0,1,0,teste,
885,0,10,0,4,4,0,280,0,58,0,0,1,0,0,0,0,0,0,1,teste,
886,0,10,0,3,1,2,101,0,60,0,0,1,1,0,0,0,0,0,0,teste,
887,0,14,0,2,1,1,46,0,50,0,0,0,0,0,0,0,0,0,0,teste,
888,0,65,1,3,1,1,75,11,69,0,0,0,1,0,0,0,1,0,0,teste,
889,0,10,0,3,1,1,180,0,18,1,0,0,0,0,1,0,0,0,0,teste,
890,0,0,0,3,1,2,146,0,57,0,1,1,0,0,0,0,0,0,0,teste,
891,0,3,0,5,4,3,158,0,54,1,0,1,0,0,0,0,0,0,0,teste,
892,0,10,0,3,2,2,110,0,60,0,0,1,1,0,0,0,0,0,0,teste,
893,0,11,0,2,0,0,65,0,50,0,0,0,0,0,0,0,0,0,0,teste,
894,0,10,0,1,0,1,25,0,16,1,0,0,1,0,0,0,0,0,0,teste,
895,0,16,0,3,3,3,220,0,54,1,0,1,0,0,0,0,0,0,0,teste,
896,0,0,0,3,1,2,100,0,66,0,0,1,0,0,0,0,0,1,0,teste,
897,0,38,0,2,1,1,51,0,64,0,0,1,0,0,1,0,0,0,0,teste,
898,0,10,0,3,1,1,60,0,54,1,0,1,0,0,0,0,0,0,0,teste,
899,0,10,1,3,1,2,105,0,50,0,0,0,0,0,0,0,0,0,0,teste,
900,0,10,0,3,3,3,170,0,54,1,0,1,0,0,0,0,0,0,0,teste,
901,0,15,0,3,1,2,77,0,54,1,0,1,0,0,0,0,0,0,0,teste,
902,0,59,0,2,1,1,69,0,54,1,0,1,0,0,0,0,0,0,0,teste,
903,0,10,0,4,1,2,189,0,27,0,0,0,0,0,1,0,0,0,0,teste,
904,0,25,0,3,1,2,137,0,50,0,0,0,0,0,0,0,0,0,0,teste,
905,0,10,0,4,2,1,101,0,50,0,0,0,0,0,0,0,0,0,0,teste,
906,1,63,0,6,2,5,217,105,50,0,0,0,0,0,0,0,0,0,0,teste,
907,0,59,0,4,2,3,154,0,54,1,0,1,0,0,0,0,0,0,0,teste,
908,0,3,0,4,2,2,140,0,52,0,0,1,0,1,0,0,0,0,0,teste,
909,0,10,0,5,4,3,341,0,66,0,0,1,0,0,0,0,0,1,0,teste,
910,0,10,0,2,1,1,94,0,66,0,0,1,0,0,0,0,0,1,0,teste,
911,0,54,0,2,1,1,73,0,52,0,0,1,0,1,0,0,0,0,0,teste,
912,0,10,0,2,0,1,47,10,64,0,0,1,0,0,1,0,0,0,0,teste,
913,0,10,0,4,3,3,246,0,27,0,0,0,0,0,1,0,0,0,0,teste,
914,0,43,0,4,2,2,175,0,66,0,0,1,0,0,0,0,0,1,0,teste,
915,1,59,0,10,0,5,278,220,55,0,0,1,0,0,0,0,0,0,0,teste,
916,0,14,0,3,1,1,62,0,60,0,0,1,1,0,0,0,0,0,0,teste,
917,0,39,0,5,5,4,312,0,70,0,0,0,1,0,1,0,0,0,0,teste,
918,0,27,0,3,1,2,77,0,54,1,0,1,0,0,0,0,0,0,0,teste,
919,0,43,0,2,1,1,55,30,60,0,0,1,1,0,0,0,0,0,0,teste,
920,0,10,1,2,1,1,91,0,50,0,0,0,0,0,0,0,0,0,0,teste,
921,1,3,0,3,3,7,550,1210,54,1,0,1,0,0,0,0,0,0,0,teste,
922,0,35,0,4,2,3,140,0,64,0,0,1,0,0,1,0,0,0,0,teste,
923,0,11,0,2,0,0,54,21,50,0,0,0,0,0,0,0,0,0,0,teste,
924,0,65,0,3,1,1,60,0,70,0,0,0,1,0,1,0,0,0,0,teste,
925,0,10,0,3,1,1,61,0,66,0,0,1,0,0,0,0,0,1,0,teste,
926,0,10,0,3,1,1,80,0,70,0,0,0,1,0,1,0,0,0,0,teste,
927,0,10,0,3,1,2,97,0,70,0,0,0,1,0,1,0,0,0,0,teste,
928,0,46,0,2,1,1,89,0,75,0,0,0,0,0,1,0,1,0,0,teste,
929,0,16,0,4,3,3,156,0,66,0,0,1,0,0,0,0,0,1,0,teste,
930,1,38,0,3,0,1,105,20,50,0,0,0,0,0,0,0,0,0,0,teste,
931,0,27,0,3,0,2,78,0,66,0,0,1,0,0,0,0,0,1,0,teste,
932,1,22,0,5,1,3,179,0,51,0,0,1,0,0,0,0,0,0,0,teste,
933,0,16,0,3,1,1,69,0,54,1,0,1,0,0,0,0,0,0,0,teste,
934,0,10,0,3,2,2,115,20,54,1,0,1,0,0,0,0,0,0,0,teste,
935,0,5,0,2,0,1,62,0,73,0,0,0,0,1,1,0,0,0,0,teste,
936,0,67,0,3,1,1,120,0,50,0,0,0,0,0,0,0,0,0,0,teste,
937,0,10,0,4,4,3,220,0,70,0,0,0,1,0,1,0,0,0,0,teste,
938,0,14,0,3,1,1,61,0,54,1,0,1,0,0,0,0,0,0,0,teste,
939,0,65,0,4,4,3,203,0,54,1,0,1,0,0,0,0,0,0,0,teste,
940,0,10,0,3,1,2,75,72,70,0,0,0,1,0,1,0,0,0,0,teste,
941,0,10,0,5,5,6,580,0,43,0,0,0,0,0,0,0,0,0,1,teste,
942,0,10,0,4,2,2,139,0,50,0,0,0,0,0,0,0,0,0,0,teste,
943,0,10,0,3,3,2,163,110,15,1,0,0,0,0,0,0,0,0,1,teste,
944,0,10,0,3,1,1,144,0,50,0,0,0,0,0,0,0,0,0,0,teste,
945,0,3,0,4,2,2,227,0,68,0,0,0,1,1,0,0,0,0,0,teste,
946,0,65,0,2,1,1,56,0,80,0,0,0,0,0,0,1,0,0,0,teste,
947,0,10,0,1,1,1,70,0,60,0,0,1,1,0,0,0,0,0,0,teste,
948,0,10,0,3,1,2,95,0,70,0,0,0,1,0,1,0,0,0,0,teste,
949,0,10,0,4,2,2,158,0,60,0,0,1,1,0,0,0,0,0,0,teste,
950,0,10,0,3,1,2,86,0,50,0,0,0,0,0,0,0,0,0,0,teste,
951,0,30,0,3,1,2,170,0,28,0,0,0,0,0,0,0,0,0,0,teste,
952,0,10,0,4,3,1,260,0,27,0,0,0,0,0,1,0,0,0,0,teste,
953,0,16,0,4,4,3,204,0,54,1,0,1,0,0,0,0,0,0,0,teste,
954,0,17,0,4,4,4,232,0,66,0,0,1,0,0,0,0,0,1,0,teste,
955,0,10,0,2,1,0,71,0,54,1,0,1,0,0,0,0,0,0,0,teste,
956,0,3,0,4,4,3,317,0,52,0,0,1,0,1,0,0,0,0,0,teste,
957,0,10,0,1,1,1,35,0,64,0,0,1,0,0,1,0,0,0,0,teste,
958,0,14,0,3,1,1,63,0,60,0,0,1,1,0,0,0,0,0,0,teste,
959,0,10,0,2,1,1,52,0,50,0,0,0,0,0,0,0,0,0,0,teste,
960,0,46,0,4,2,2,180,0,64,0,0,1,0,0,1,0,0,0,0,teste,
961,0,10,0,3,1,2,124,0,50,0,0,0,0,0,0,0,0,0,0,teste,
962,0,17,0,3,1,2,84,0,54,1,0,1,0,0,0,0,0,0,0,teste,
963,0,63,0,3,1,1,126,0,50,0,0,0,0,0,0,0,0,0,0,teste,
964,1,48,0,4,4,6,360,440,51,0,0,1,0,0,0,0,0,0,0,teste,
965,0,43,0,3,1,1,127,20,28,0,0,0,0,0,0,0,0,0,0,teste,
966,0,10,0,2,0,1,45,0,54,1,0,1,0,0,0,0,0,0,0,teste,
967,0,46,0,3,2,2,127,0,54,1,0,1,0,0,0,0,0,0,0,teste,
968,0,10,0,4,2,2,150,0,54,1,0,1,0,0,0,0,0,0,0,teste,
969,0,65,0,3,1,2,87,0,54,1,0,1,0,0,0,0,0,0,0,teste,
970,0,10,1,4,2,3,221,35,15,1,0,0,0,0,0,0,0,0,1,teste,
971,0,43,0,3,1,1,85,0,50,0,0,0,0,0,0,0,0,0,0,teste,
972,0,10,0,3,2,2,82,0,60,0,0,1,1,0,0,0,0,0,0,teste,
973,0,54,0,1,0,1,33,0,63,0,0,1,0,0,0,0,1,0,0,teste,
974,0,10,0,1,1,1,35,0,54,1,0,1,0,0,0,0,0,0,0,teste,
975,0,11,0,1,0,1,50,0,50,0,0,0,0,0,0,0,0,0,0,teste,
976,0,36,0,2,1,1,73,0,54,1,0,1,0,0,0,0,0,0,0,teste,
977,0,59,0,3,1,2,94,0,9,1,0,0,0,0,0,0,0,0,0,teste,
978,0,39,0,6,6,5,900,0,54,1,0,1,0,0,0,0,0,0,0,teste,
979,0,15,0,3,1,2,157,0,77,0,0,0,0,0,1,0,0,0,0,teste,
980,0,59,0,2,0,1,75,0,50,0,0,0,0,0,0,0,0,0,0,teste,
981,0,27,0,4,1,1,134,0,34,0,1,0,0,0,0,0,0,0,0,teste,
982,0,25,0,3,1,1,62,0,60,0,0,1,1,0,0,0,0,0,0,teste,
983,0,17,0,2,1,1,55,0,54,1,0,1,0,0,0,0,0,0,0,teste,
984,0,16,0,1,0,0,41,0,50,0,0,0,0,0,0,0,0,0,0,teste,
985,0,44,0,4,2,2,147,0,50,0,0,0,0,0,0,0,0,0,0,teste,
986,0,54,0,3,3,3,180,0,54,1,0,1,0,0,0,0,0,0,0,teste,
987,0,10,0,4,4,3,185,0,66,0,0,1,0,0,0,0,0,1,0,teste,
988,0,10,0,3,1,2,106,34,70,0,0,0,1,0,1,0,0,0,0,teste,
989,0,10,0,2,1,1,53,12,54,1,0,1,0,0,0,0,0,0,0,teste,
990,0,10,0,2,0,1,82,0,54,1,0,1,0,0,0,0,0,0,0,teste,
991,0,10,0,4,3,2,168,0,60,0,0,1,1,0,0,0,0,0,0,teste,
992,0,35,0,4,2,3,140,0,54,1,0,1,0,0,0,0,0,0,0,teste,
993,0,30,0,3,0,1,74,0,34,0,1,0,0,0,0,0,0,0,0,teste,
994,0,43,0,3,1,2,98,0,60,0,0,1,1,0,0,0,0,0,0,teste,
995,0,10,0,4,4,3,170,0,54,1,0,1,0,0,0,0,0,0,0,teste,
996,0,50,0,3,0,2,109,0,54,1,0,1,0,0,0,0,0,0,0,teste,
997,1,14,0,5,0,2,230,0,50,0,0,0,0,0,0,0,0,0,0,teste,
998,0,10,0,3,1,2,108,0,50,0,0,0,0,0,0,0,0,0,0,teste,
999,0,43,0,3,1,2,113,0,66,0,0,1,0,0,0,0,0,1,0,teste,
1000,0,65,0,3,1,2,90,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1001,0,10,0,4,4,4,470,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1002,0,54,0,4,2,2,113,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1003,0,43,0,1,1,1,37,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1004,1,48,0,4,0,0,300,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1005,0,15,0,2,0,1,72,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1006,0,52,0,3,1,1,61,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1007,0,10,0,3,1,2,127,0,64,0,0,1,0,0,1,0,0,0,0,teste,
1008,0,10,0,3,2,2,127,0,64,0,0,1,0,0,1,0,0,0,0,teste,
1009,0,25,0,2,1,1,60,0,77,0,0,0,0,0,1,0,0,0,0,teste,
1010,0,65,0,1,1,1,36,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1011,0,27,0,5,3,3,280,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1012,0,10,0,2,1,2,86,6022,56,0,0,1,0,0,0,0,0,0,0,teste,
1013,0,52,0,3,1,2,140,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1014,0,10,0,2,0,0,53,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1015,0,10,0,3,1,2,89,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1016,0,43,0,2,1,1,140,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1017,0,38,1,3,0,1,59,0,16,1,0,0,1,0,0,0,0,0,0,teste,
1018,0,15,0,4,3,3,125,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1019,0,67,0,3,1,1,78,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1020,0,54,0,3,1,1,63,0,55,0,0,1,0,0,0,0,0,0,0,teste,
1021,0,10,0,2,1,1,45,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1022,0,25,0,2,1,1,51,0,51,0,0,1,0,0,0,0,0,0,0,teste,
1023,0,43,0,2,0,1,71,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1024,0,10,0,4,4,3,250,0,43,0,0,0,0,0,0,0,0,0,1,teste,
1025,0,39,0,4,2,2,180,0,68,0,0,0,1,1,0,0,0,0,0,teste,
1026,0,63,0,4,3,3,190,0,68,0,0,0,1,1,0,0,0,0,0,teste,
1027,0,65,0,3,1,2,85,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1028,0,10,0,3,2,3,158,0,66,0,0,1,0,0,0,0,0,1,0,teste,
1029,0,16,0,4,2,3,183,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1030,0,30,0,3,1,1,127,0,70,0,0,0,1,0,1,0,0,0,0,teste,
1031,0,15,0,3,2,2,82,0,52,0,0,1,0,1,0,0,0,0,0,teste,
1032,0,26,0,2,1,1,50,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1033,1,27,0,9,0,6,577,130,50,0,0,0,0,0,0,0,0,0,0,teste,
1034,0,25,0,3,1,1,97,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1035,0,48,0,3,1,1,75,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1036,0,10,0,4,1,1,120,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1037,0,38,0,2,0,1,60,5,54,1,0,1,0,0,0,0,0,0,0,teste,
1038,0,16,0,3,3,4,200,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1039,0,0,0,3,1,1,74,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1040,0,10,0,2,1,0,48,10,78,0,0,0,0,0,1,1,0,0,0,teste,
1041,0,15,0,2,1,1,60,0,70,0,0,0,1,0,1,0,0,0,0,teste,
1042,0,30,0,1,0,1,35,0,34,0,1,0,0,0,0,0,0,0,0,teste,
1043,0,10,0,4,3,2,149,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1044,0,10,0,3,1,1,113,23,50,0,0,0,0,0,0,0,0,0,0,teste,
1045,0,50,0,2,1,1,61,0,64,0,0,1,0,0,1,0,0,0,0,teste,
1046,0,10,0,3,2,2,87,0,66,0,0,1,0,0,0,0,0,1,0,teste,
1047,0,10,0,4,2,2,126,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1048,0,10,0,4,2,2,147,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1049,0,10,0,4,4,3,170,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1050,0,46,0,4,2,2,186,0,70,0,0,0,1,0,1,0,0,0,0,teste,
1051,0,15,0,3,1,2,68,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1052,0,10,0,4,4,3,231,0,66,0,0,1,0,0,0,0,0,1,0,teste,
1053,0,3,0,4,2,2,240,0,14,1,1,0,0,0,0,0,0,0,0,teste,
1054,0,10,0,4,4,2,300,100,54,1,0,1,0,0,0,0,0,0,0,teste,
1055,0,10,0,2,1,1,57,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1056,0,46,0,2,0,1,45,0,70,0,0,0,1,0,1,0,0,0,0,teste,
1057,0,11,0,3,1,2,145,5,50,0,0,0,0,0,0,0,0,0,0,teste,
1058,0,10,0,4,4,2,136,0,77,0,0,0,0,0,1,0,0,0,0,teste,
1059,1,10,0,7,3,3,300,134,50,0,0,0,0,0,0,0,0,0,0,teste,
1060,0,11,0,3,0,1,117,0,70,0,0,0,1,0,1,0,0,0,0,teste,
1061,0,10,0,1,1,1,25,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1062,0,10,0,4,4,4,402,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1063,0,10,0,4,2,1,162,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1064,0,10,0,3,1,1,140,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1065,0,10,0,3,1,2,86,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1066,0,10,0,3,1,1,71,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1067,0,30,0,2,1,2,55,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1068,0,10,0,3,1,2,101,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1069,0,27,0,4,2,3,196,0,63,0,0,1,0,0,0,0,1,0,0,teste,
1070,0,46,0,4,4,3,188,0,66,0,0,1,0,0,0,0,0,1,0,teste,
1071,0,10,0,4,1,1,180,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1072,0,10,0,4,4,3,280,0,77,0,0,0,0,0,1,0,0,0,0,teste,
1073,0,10,0,3,2,2,90,0,60,0,0,1,1,0,0,0,0,0,0,teste,
1074,0,65,0,3,1,2,63,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1075,1,26,0,3,1,3,120,78,50,0,0,0,0,0,0,0,0,0,0,teste,
1076,0,25,1,3,2,1,60,0,66,0,0,1,0,0,0,0,0,1,0,teste,
1077,0,10,1,2,1,1,48,0,58,0,0,1,0,0,0,0,0,0,1,teste,
1078,0,36,0,2,0,0,47,0,50,0,0,0,0,0,0,0,0,0,0,teste,
1079,0,54,0,3,1,1,75,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1080,0,10,0,3,2,2,104,42,77,0,0,0,0,0,1,0,0,0,0,teste,
1081,0,10,0,3,1,1,72,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1082,0,50,0,3,2,2,108,0,54,1,0,1,0,0,0,0,0,0,0,teste,
1083,0,46,0,4,3,3,295,0,66,0,0,1,0,0,0,0,0,1,0,teste,
1084,0,15,0,2,0,1,82,0,68,0,0,0,1,1,0,0,0,0,0,teste,
